year_month_day,ma_20,ma_50,rsi,macd,macd_signal,bb_high,bb_low,roc,not,red_green,close
2020-02-17,10020.395999999999,10055.015,53.911434451695875,345.18061535511333,404.7580295002633,10483.755000466363,9028.337999533638,0.977524021955788,778058,red,9706.0
2020-02-18,10007.412,10081.981,61.515470338189395,341.14843561749694,392.03611072371007,10516.278010991044,9082.132989008956,4.018726975030691,723413,green,10164.71
2020-02-19,9857.298,10026.185,50.37533123658716,288.5581131949475,371.3405112179576,10514.717792129197,9091.751207870804,-2.241145823249658,588760,red,9593.79
2020-02-20,9795.638,10000.643999999998,50.419874195586644,244.276258155116,345.9276606053893,10503.60270302758,9127.21929697242,-3.0179736332812794,667387,green,9596.42
2020-02-21,9747.594,9946.041,51.84689828524779,213.23074485433244,319.3882774551779,10492.953403611173,9167.112596388826,-4.676041076661667,470599,green,9677.05
2020-02-22,9736.566,9878.481,51.33010206349799,184.38812623002377,292.3882472101471,10474.617373603467,9217.38362639653,-2.0399255772785296,319961,red,9650.86
2020-02-23,9690.903999999999,9849.158,56.42935630766952,182.46746347616318,270.4040904633503,10453.807343267601,9302.6096567324,-2.804242948309123,441935,green,9936.4
2020-02-24,9703.372,9780.335,50.80296851743439,156.52554862939178,247.62838209655862,10397.416381330306,9404.911618669696,-6.491382332377213,589384,red,9656.13
2020-02-25,9647.256,9721.447,44.9436135386334,107.27127860836845,219.5569613989206,10431.506621837225,9341.201378162777,-8.932776649790844,579079,red,9315.84
2020-02-26,9468.896,9608.244999999999,37.65172311905223,25.133018294367503,180.67217277801,10563.188147595114,9110.844852404889,-15.072077924588864,871018,red,8785.25
2020-02-27,9303.366,9519.966,38.42147936901476,-36.47858757323411,137.2420207077612,10637.764711498268,8937.216288501731,-10.919137542504991,696646,green,8823.21
2020-02-28,9054.668,9372.786,36.74451371481005,-94.72838034616143,90.84794049697669,10699.917465438226,8754.849534561774,-12.345736276213117,655727,red,8692.91
2020-02-29,8828.164,9265.768,34.629590212843496,-152.79156977969615,42.12003844164212,10729.078830313716,8562.874169686285,-12.182052338759524,414175,red,8523.61
2020-03-01,8671.372,9159.314,34.82692497948665,-195.8817430420968,-5.48031785510566,10761.27280235232,8398.68519764768,-16.06371455752304,472019,green,8531.88
2020-03-02,8697.369999999999,9083.133,43.36215261206588,-196.82815522156125,-43.74988532839678,10691.026714224237,8338.147285775762,-7.0728043870045205,564535,green,8915.24
2020-03-03,8684.742,8994.054,41.02044376327819,-207.70482396363332,-76.5408730554441,10594.501609286637,8278.033390713363,-8.715229220896962,512762,red,8760.07
2020-03-04,8696.333999999999,8875.501,40.87948495173641,-214.59332712093965,-104.15136386854321,10497.10175726531,8227.557242734689,-9.570891955709628,454817,red,8750.87
2020-03-05,8802.548,8815.356,47.31756848276311,-193.30923897215325,-121.98293888926523,10345.284373261351,8250.406626738648,-6.177480556136969,619552,green,9054.68
2020-03-06,8922.547999999999,8796.960000000001,48.84208165667574,-168.27231248552926,-131.24081360851804,10270.640573796987,8247.766426203012,-8.096694980073272,493216,green,9131.88
2020-03-07,8916.831999999999,8807.101,44.442723621701084,-166.3005631015858,-138.2527635071316,10184.162023350498,8231.1839766495,-7.968720387981515,485400,red,8886.66
2020-03-08,8771.48,8728.111,33.22671109163021,-230.93408636941967,-156.78902807958923,10197.216782360863,8050.860217639134,-13.767196516900244,740741,red,8033.31
2020-03-09,8607.279999999999,8651.806999999999,32.166983698009545,-287.19278310211666,-182.86977908409472,10094.135108375121,7930.457891624879,-9.736547053299565,929234,red,7929.87
2020-03-10,8375.256000000001,8588.901999999998,31.794207055159717,-330.8140095097606,-212.4586251692279,10077.874433144307,7776.795566855695,-10.525081007932474,737528,red,7894.56
2020-03-11,8135.784,8529.166000000001,32.74411407478057,-358.03253151563695,-241.57340643850972,10029.028271599622,7659.451728400378,-8.724236187881843,699401,green,7934.52
2020-03-12,7318.452,8117.642,15.044424249623788,-625.3246210471298,-318.32364936023373,10673.628445426997,6527.146554573004,-43.685832646026746,1770812,red,4800.0
2020-03-13,6827.51,7799.495000000001,25.776891835356253,-765.5047524914944,-407.7598699864859,10792.194389518127,6001.354610481876,-34.614645306778804,2309830,green,5578.6
2020-03-14,6275.947999999999,7441.614,24.06724045282901,-899.039331230053,-506.0157622351993,10826.274590696656,5490.840409303344,-41.98630659410178,1106125,red,5172.06
2020-03-15,5769.296,7072.276000000001,26.510647235133575,-978.3189090881251,-600.4763916057846,10780.829227747809,5106.802772252193,-38.79843425908697,1037714,green,5361.3
2020-03-16,5188.186,6661.985000000001,24.98984927935892,-1055.794260297861,-691.5399653441998,10760.585658540116,4698.359341459883,-42.53177112675654,1608176,red,5028.97
2020-03-17,5290.714000000001,6304.5830000000005,28.74719945789502,-1081.833532495827,-769.5986787745253,10720.070092041413,4391.613907958586,-41.32713690599778,1069217,green,5312.64
2020-03-18,5253.602000000001,6040.556,29.82020278052363,-1083.4924092036827,-832.3774248603569,10626.088722858603,4142.578277141394,-40.94271935242249,962843,green,5393.04
2020-03-19,5451.664000000001,5863.8060000000005,39.247826697464596,-1011.073552958228,-868.1166504799312,10482.880927949074,4032.732072050926,-30.65594947933194,1403608,green,6162.37
2020-03-20,5621.075999999999,5695.186,39.768718673587266,-939.144209142466,-882.3221622124382,10343.187097603737,3940.900902396262,-22.717285900830426,1580069,green,6208.36
2020-03-21,5852.678,5520.432,39.5987393160966,-873.7923390971537,-880.6161975893814,10185.247100930635,3864.3508990693663,-21.978796625921994,990974,red,6186.98
2020-03-22,5953.388,5622.051,36.67131257782858,-842.2116735163872,-872.9352927747826,9947.148044816671,3792.544955183332,-26.326609716057646,952259,red,5816.19
2020-03-23,6168.242,5710.9220000000005,44.43901089263554,-755.929936397365,-849.5342214992992,9710.717840931113,3799.6991590688876,-18.49147774534565,1099406,green,6467.31
2020-03-24,6284.7119999999995,5868.188,47.399267863333606,-657.5861259890444,-811.1446023972483,9465.288539702677,3844.513460297324,40.51500000000001,1012669,green,6744.72
2020-03-25,6378.526,5999.801,46.7486268996379,-578.4101363416248,-764.5977091861237,9122.557127246104,3949.5198727538973,19.697235865629366,912179,red,6677.43
2020-03-26,6488.602000000001,6170.64,47.44061476471088,-505.00535657408363,-712.6792386637156,8717.001266312182,4115.623733687818,30.264536760981102,668467,green,6737.36
2020-03-27,6597.186,6275.287,43.590457758561776,-471.91323161006494,-664.5260372529855,8292.28731177235,4287.582688227651,18.611344263518166,643631,red,6359.11
2020-03-28,6551.054,6359.648,42.39095477674891,-450.37731340053506,-621.6962924824954,8035.8120776059595,4364.39192239404,24.014460217499792,725588,red,6236.65
2020-03-29,6378.394,6331.553,39.035369636846255,-456.70937390987183,-588.6989087679708,7755.920191714891,4439.438808285109,10.706164919889165,496709,red,5881.42
2020-03-30,6321.784,6350.155,45.71747957697343,-415.54583870881197,-554.068294756139,7471.500069831829,4573.840930168171,18.56726447421121,784034,green,6394.38
2020-03-31,6256.4,6372.501,45.91734625264554,-377.2785010018979,-518.7103360052909,7119.035584894825,4773.897415105176,4.02556159399711,538231,green,6410.44
2020-04-01,6313.161999999999,6455.174,48.85313079105463,-324.4520854081402,-479.8586858858607,7122.626856913727,4954.598143086273,6.99959409570322,758061,green,6642.92
2020-04-02,6424.65,6487.852000000001,50.726171399896565,-267.30726310068803,-437.3484013288262,7209.40498055891,4989.369019441091,9.812703451441585,1101043,green,6794.09
2020-04-03,6595.186,6486.79,49.94451857488047,-224.2749691207673,-394.73371488721443,7234.051952708487,5120.926047291512,15.781980987553723,840456,red,6734.1
2020-04-04,6687.7080000000005,6504.746,51.590169596909945,-178.20117789295728,-351.427207488363,7278.4634494397105,5226.08355056029,6.025379949314311,659051,green,6856.99
2020-04-05,6760.1759999999995,6508.288,50.36816171157333,-146.7903023966055,-310.49982647001156,7221.250931098479,5457.677068901521,0.4160291309350053,506433,red,6772.78
2020-04-06,6897.572,6605.367,57.534722438302104,-76.0651970658837,-263.612900589186,7290.1352144837565,5590.518785516244,9.771274277678678,956586,green,7329.9
2020-04-07,6978.217999999999,6701.433999999999,55.481606836596576,-30.363132239069273,-216.96294691916265,7295.305935490682,5765.776064509317,6.827006423881166,924436,red,7197.32
2020-04-08,7103.6539999999995,6849.42,57.50138084281409,18.868777608025994,-169.7966020137249,7415.960324449368,5765.0126755506335,15.759595289277902,750516,green,7361.28
2020-04-09,7188.964,6938.336,56.19945363944759,51.02427646135493,-125.63242631870895,7502.562115765455,5785.928884234545,16.78609509913175,686207,red,7283.54
2020-04-10,7206.192,6983.183999999999,49.59432870299367,41.76303736967475,-92.15333358103221,7514.258102410108,5841.426897589893,16.620135953562233,949050,red,6858.92
2020-04-11,7115.5779999999995,7006.575,49.86199630276776,35.4598667152859,-66.63069352176859,7470.990495462239,5990.758504537761,7.544906621126674,484618,green,6876.83
2020-04-12,7056.872,7017.545,50.289923430775076,32.268039373923784,-46.85094694263012,7486.151459453476,6019.245540546525,7.69603958542628,648323,green,6903.79
2020-04-13,6952.197999999999,7027.9259999999995,49.1851949164649,24.144208387113395,-32.651915876681414,7491.732474382151,6022.983525617849,2.935305558399014,804179,red,6837.91
2020-04-14,6869.2300000000005,7029.097,49.7408819138776,19.96041820215305,-22.12944906091452,7501.864856763676,6031.978143236323,1.0981603128601427,608665,green,6868.7
2020-04-15,6821.694,7013.942999999999,45.43999296246265,-3.2853481046067827,-18.360628869652974,7498.731079105444,6023.4999208945555,-1.675947788123143,581374,red,6621.24
2020-04-16,6866.716,6991.147,53.79729254934641,16.88603553658777,-11.311295988404826,7525.9034539898885,6070.610546010111,3.5722671317881436,971163,green,7101.94
2020-04-17,6891.467999999999,6974.17,52.45814147803315,26.563147671009574,-3.7364072565219457,7523.840413927427,6151.763586072574,3.7616754124598826,537554,red,7027.55
2020-04-18,6973.606,6962.902,55.96581945624732,51.47583498235508,7.3060411912534615,7456.410568138002,6355.911431861998,-1.1091556501452855,494670,green,7248.6
2020-04-19,7024.014,6946.622,53.506694769950464,60.208044870360936,17.88644192707496,7446.783937310806,6438.174062689192,-1.0640071582200032,483574,red,7120.74
2020-04-20,7065.1320000000005,6943.4130000000005,48.25756365712766,42.91757632255576,22.89266880617112,7409.001879178413,6517.5951208215865,-7.260286254564422,785174,red,6826.83
2020-04-21,7013.018000000001,6939.867,48.52659132845275,30.041709781426107,24.32247700122212,7398.312182402148,6548.129817597853,-6.070811720674288,555797,green,6841.37
2020-04-22,7032.536,6962.002,53.59742027718163,42.24834756508426,27.907651113994547,7411.442642588185,6568.104357411812,3.8813690785138224,508659,green,7125.14
2020-04-23,7079.294,7026.45,59.06484610525248,79.82906551450105,38.29193399409585,7482.891743745929,6571.484256254072,8.805801510288903,881099,green,7482.39
2020-04-24,7156.146000000001,7090.08,59.390965365277104,110.16656173681349,52.66685954263938,7552.877585720588,6566.299414279411,8.708405093434186,601093,green,7505.0
2020-04-25,7298.514,7181.822999999999,59.90325594110388,135.3657218911976,69.20663201235102,7614.526243219199,6581.2397567808,10.248160622178418,521943,green,7538.67
2020-04-26,7468.860000000001,7240.939,62.25518511539158,165.88522660598574,88.54235093107798,7686.736767377963,6545.349232622037,12.00227117212865,554480,green,7693.1
2020-04-27,7598.755999999999,7315.646000000001,63.47317650965956,194.4091094838841,109.71570264163921,7783.486238013205,6506.329761986792,17.419395762727223,637800,green,7774.62
2020-04-28,7650.073999999999,7364.683999999999,62.523257185634854,211.69831561917363,130.1122252371461,7847.5886806854305,6479.997319314569,8.969943423909523,499414,red,7738.98
2020-04-29,7904.7880000000005,7530.4670000000015,74.50763888323152,305.76172993463933,165.24212617664477,8220.307439338743,6256.781560661258,24.91650717533137,1433128,green,8778.57
2020-04-30,8121.054000000001,7709.784,70.78916935526969,363.3242143135976,204.85854380403535,8460.4879782522,6192.7090217478,18.91951549264685,1661554,red,8620.0
2020-05-01,8347.826000000001,7908.342999999999,72.70392641333106,420.7922096040793,248.04527696404415,8711.518633662485,6136.691366337516,23.96127368784704,865960,green,8826.96
2020-05-02,8587.312,8093.034,73.99107285028106,472.59577047720177,292.9553756666757,8955.711990543314,6099.324009456684,31.423369265090816,637884,green,8972.05
2020-05-03,8818.348000000002,8234.211,72.02746475598448,501.5834518395941,334.6809909012594,9138.9347113487,6121.726288651298,30.005539826087464,877460,red,8894.16
2020-05-04,8837.025999999998,8370.907,71.44548718821159,516.8076073019865,371.10631418140485,9288.719645195566,6172.267354804434,24.51629020622751,848802,red,8871.96
2020-05-05,8917.391999999998,8519.223,73.02979230107464,534.8012606437251,403.8453034738689,9418.279907777487,6282.766092222511,20.574174829165543,812543,green,9021.83
2020-05-06,8980.583999999999,8664.205,74.27187486043711,552.463852171938,433.5690132134828,9576.822112459293,6328.3218875407065,21.824383744170554,1007661,green,9142.92
2020-05-07,9183.454,8885.382999999998,80.87804390880058,627.2923343986349,472.31367745051324,9891.268146155446,6309.760853844555,32.46898988813676,1254835,green,9986.4
2020-05-08,9364.624,9091.486,76.22061237368948,663.9012895973447,510.63119987987955,10118.642330307659,6337.527669692343,27.387009138058776,967816,red,9800.01
2020-05-09,9498.112000000001,9167.569,70.1388733864237,664.2282910824051,541.3506181203848,10250.168881246414,6447.867118753586,22.69924446468123,839384,red,9539.4
2020-05-10,9438.3,9177.846000000001,55.259592046761405,591.7706621481084,551.4346269259295,10216.653300144717,6670.9766998552805,12.712140359582284,1565771,red,8722.77
2020-05-11,9322.02,9151.302,52.87437716197323,515.3947914770997,544.2266598361635,10143.071202474297,6916.573797525699,-2.4724983681852426,1367382,red,8561.52
2020-05-12,9086.898000000001,9135.176,56.03370490176175,469.5674877721558,529.294825423362,10095.765952735142,7132.4440472648575,2.2133410672853926,784859,green,8810.79
2020-05-13,8988.77,9176.697,61.58157916901292,468.08447218825677,517.052754776341,10120.538285636727,7290.369714363273,5.465188468056972,869216,green,9309.37
2020-05-14,9039.286,9268.699,66.04762381460544,500.08707283120566,513.6596183873139,10197.500553443428,7442.105446556573,9.138714117732295,1199530,green,9791.98
2020-05-15,9158.016,9298.158,58.79466581977715,481.5249272058081,507.2326801510128,10168.655552824483,7648.725447175519,4.747609667467194,1055630,red,9316.42
2020-05-16,9321.966,9321.993,59.44862834011263,466.6676914342788,499.119682407666,10136.841531724687,7849.356468275312,5.740670607171373,692028,green,9381.27
2020-05-17,9495.816,9291.357,62.40867616925214,473.5427609416638,494.0042981144656,10122.43000692416,8054.309993075838,7.295748201861496,722718,green,9680.04
2020-05-18,9580.728000000001,9284.749,62.934235822976824,477.83163008914016,490.76976450940055,10053.36931952712,8322.86568047288,6.464127434123893,794292,green,9733.93
2020-05-19,9577.438,9308.362000000001,63.36008778492845,479.06499902133146,488.4288114117868,10117.844058017523,8358.086941982478,-2.111571737563076,773581,green,9775.53
2020-05-20,9616.44,9387.228,58.74562668524592,453.5040772557095,481.44386458057136,10122.072643748372,8443.001356251629,-2.9446908727644145,731189,red,9511.43
2020-05-21,9553.916000000001,9437.941,51.91858791776127,392.98809493500266,463.7527106514577,10114.301563031297,8474.941436968702,-4.934796737740319,951971,red,9068.65
2020-05-22,9451.908,9473.862000000001,53.257611330433676,349.1816917500055,440.8385068711672,10113.085133866607,8495.952866133393,5.1271557085650485,693694,green,9170.0
2020-05-23,9340.952,9460.84,53.383831730981996,311.61107168483613,414.99301983390103,10107.711828313888,8529.825171686116,7.2140227436249535,512460,green,9179.15
2020-05-24,9129.914,9353.676,46.59009501594686,242.0240494493355,380.39922575698796,10119.826761868351,8502.548238131649,-1.0265821793505543,774088,red,8720.34
2020-05-25,9007.698,9312.069,49.31544956120955,199.1059659377679,344.140573793144,10124.11400039728,8486.112999602723,-4.3936378079290055,733557,green,8900.35
2020-05-26,8962.204,9258.06,48.440467499442185,158.4915590163091,307.01077083777705,10131.238043888332,8448.814956111668,-9.70998715275153,678304,red,8841.18
2020-05-27,8969.018,9210.463,53.848731800917705,153.81347314888262,276.3713112999982,10029.374484071042,8472.445515928957,-1.2059353270891648,662850,green,9204.07
2020-05-28,9048.366,9194.659,58.63625822464414,178.05630076672242,256.70830919334304,9992.249608781283,8487.158391218716,2.074559201472711,738725,green,9575.89
2020-05-29,9189.712,9159.812999999998,56.126628018949425,183.14915658392783,241.99647867146,9979.242771144876,8488.932228855123,-2.6133156474560137,593705,red,9427.07
2020-05-30,9349.186,9178.442,59.51988417154947,206.64242930015644,234.9256687971993,10015.26452216578,8550.405477834222,-0.37199774397392366,651290,green,9697.72
2020-05-31,9470.604000000001,9216.403999999999,55.27646392441908,202.79479476956294,228.49949399167204,9982.9197312675,8671.4252687325,-3.347746874082533,651473,red,9448.27
2020-06-01,9669.944,9319.481,63.68700153926378,257.4977045274245,234.29913609882254,10110.806171088718,8682.536828911283,7.247490650722342,826964,green,10200.77
2020-06-02,9658.374,9353.369999999999,53.80129875698257,242.95887081033288,236.03108304112462,10121.92990789003,8692.28009210997,4.955423354082485,1004312,red,9518.04
2020-06-03,9706.208,9447.960000000001,55.418971725743454,240.62150683471918,236.94916779984356,10104.11095459573,8697.525045404273,5.411559432933476,562784,green,9666.24
2020-06-04,9724.476,9536.831,56.76996178689652,245.8457201662477,238.7284782731244,10146.328701666693,8702.571298333309,6.644515015006835,665881,green,9789.06
2020-06-05,9759.054,9614.829000000002,54.345411261849534,233.74337197680688,237.7314570138609,10163.01139309312,8709.877606906883,10.330101807957027,566062,red,9621.16
2020-06-06,9652.16,9661.052,54.903053061386,225.1986447973104,235.22489457055082,10161.427203732344,8710.087796267655,8.605841343317946,435796,green,9666.3
2020-06-07,9697.95,9678.162,55.93907124158778,222.37450077009998,232.65481581046066,10163.17495918811,8709.64604081189,10.245351864796321,637766,green,9746.99
2020-06-08,9721.104000000001,9713.655999999999,56.40714752078987,220.4212882043903,230.2081102892466,10164.10892562891,8709.36007437109,6.2791786676981,485139,green,9782.01
2020-06-09,9717.778,9721.127,56.23116314859432,215.61485342266133,227.28945891592957,10191.279446212708,8708.289553787292,2.0524463000306072,551863,red,9772.43
2020-06-10,9770.545999999998,9764.8,57.893543878760184,218.3719218595088,225.50595150464542,10233.555758254164,8747.648241745837,4.8576068704274,560909,green,9885.0
2020-06-11,9693.365999999998,9672.762999999999,47.46607363292916,169.81324987288463,214.36741117829328,10231.062986055333,8761.181013944666,-4.303279533746074,966502,red,9280.4
2020-06-12,9636.994,9667.472,50.40533212174735,144.56980885917255,200.40789071446915,10231.12777701544,8789.714222984558,0.17844536618871776,553203,green,9465.13
2020-06-13,9575.26,9648.181999999999,50.53778514938918,123.79959371898076,185.0862313153715,10171.911982331221,8924.230017668779,-7.1311283363902955,392763,green,9473.34
2020-06-14,9489.194,9603.486,48.31637381074695,95.64652380892585,167.19828981408236,10128.551240292154,9011.765759707845,-1.848489815130011,415568,red,9342.1
2020-06-15,9397.398000000001,9583.972,49.83481893193113,79.1937593630555,149.59738372387702,10053.553915597615,9145.247084402385,-2.485144171880683,839521,green,9426.02
2020-06-16,9446.436,9569.901000000002,51.649880619779466,73.3438298471956,134.34667294854074,10033.870968093186,9197.082031906815,-2.6914739515336445,543481,green,9525.59
2020-06-17,9446.438,9541.716,50.456286230079314,63.102502393492614,120.09783883753113,10033.186055224229,9186.691944775772,-1.621633981765197,536158,red,9465.14
2020-06-18,9429.034,9502.146999999999,48.87044908769613,48.07191817884086,105.69265470579309,10035.02483269324,9180.77816730676,-2.8964546931090447,475074,red,9386.32
2020-06-19,9422.66,9455.927,47.32412081994237,29.67813375791593,90.48975051621767,10032.420059332966,9144.63394066703,-4.480973100413566,503484,red,9310.23
2020-06-20,9409.246,9403.322,48.44887569836916,18.81533247362495,76.15486690769913,10035.246086273894,9132.875913726106,-4.324878015867899,382778,green,9358.95
2020-06-21,9363.066,9404.751,47.02270399047659,4.9640171372302575,61.91669695360535,9907.592043622462,9169.92195637754,-4.8886510315243985,321015,red,9294.69
2020-06-21,9328.976,9387.707,47.0227039904766,-5.944722993986943,48.34441296408689,9911.475340399178,9143.703659600822,-5.971775417298933,321015,red,9294.69
2020-06-22,9388.85,9408.942000000001,56.13471909926147,16.767172606843815,42.02896489263828,9913.943521124174,9143.180478875825,4.367160898237154,588704,green,9685.69
2020-06-23,9451.782000000001,9437.221,54.563142605417184,29.520171466674583,39.52720620744554,9889.857727379042,9150.849272620957,1.6878796170786903,474319,red,9624.89
2020-06-24,9439.29,9424.268,46.921902658515805,12.978274032449917,34.21741977244641,9882.89414272886,9125.345857271139,-1.8668178277144107,572362,red,9296.49
2020-06-25,9430.25,9396.658,45.930511287992296,-3.879090328066013,26.59811775234393,9869.853376948487,9096.705623051514,-0.9913188683486643,536205,red,9249.49
2020-06-26,9403.753999999999,9366.365,44.068429894564545,-24.004728042680654,16.477548593339016,9844.84501002897,9063.235989971028,-2.798742205087633,510947,red,9162.21
2020-06-27,9269.016,9328.933,40.98858333060595,-51.48168376731883,2.885702121207448,9820.960982683413,9010.119017316585,-5.391687024110844,499415,red,9012.0
2020-06-28,9167.308,9309.545,43.92070725679487,-64.09831080209551,-10.511100463453145,9773.236448573349,8992.235551426653,-3.684995678880598,374404,green,9116.35
2020-06-29,9146.522,9292.905999999999,46.02984123529586,-67.17323727319308,-21.843527825401132,9671.340585936223,9024.887414063776,-2.0642807830971055,434299,green,9192.56
2020-06-30,9124.333999999999,9277.292,44.74544975173683,-73.12535075028427,-32.09989241037776,9675.895488973443,9006.147511026555,-1.8439931129521,328083,red,9138.55
2020-07-01,9138.292,9271.023,47.4763309552095,-69.50064933489739,-39.58004379528169,9662.371975992977,8996.358024007022,-1.3564555852953666,374832,green,9232.0
2020-07-02,9153.2,9211.108,43.843934515858784,-77.47240008540757,-47.15851505330687,9652.142727778008,8967.907272221992,-2.2394506971184582,470292,red,9086.54
2020-07-03,9141.582,9154.445000000002,43.15266999075292,-85.09115181204288,-54.74504240505408,9654.595107982417,8937.070892017584,-2.5437104411228377,343189,red,9058.26
2020-07-04,9130.162,9138.342,45.67086921000607,-83.93215499601865,-60.582464923246995,9641.333009771446,8921.276990228554,-5.680854951996206,335225,green,9135.46
2020-07-05,9116.333999999999,9120.333999999999,43.87990900266929,-87.33656313165739,-65.93328456492907,9611.460632585175,8905.531367414824,-5.771286736783481,384500,red,9069.41
2020-07-06,9138.774000000001,9138.533,52.266455010231816,-67.08797619369216,-66.16422289068169,9595.03687718772,8909.86112281228,0.5132044459790841,533540,green,9344.2
2020-07-07,9172.944,9163.072,49.73771537604672,-57.3841775819692,-64.40821382893918,9583.0793724119,8908.925627588098,0.08541011450360654,433481,red,9257.39
2020-07-08,9248.503999999999,9195.043,54.60569757880008,-34.87465812740447,-58.50150268863224,9598.504661788438,8906.083338211562,2.9889076980335574,652605,green,9436.06
2020-07-09,9267.898,9199.03,48.804216156846984,-33.08555133961272,-53.418312418828336,9588.758846528883,8903.177153471115,2.445960940967602,575491,red,9232.43
2020-07-10,9311.684,9214.009,50.36353248696556,-26.84672919715922,-48.103995774494514,9588.271970224778,8903.029029775222,1.8866103210166325,525484,green,9288.34
2020-07-11,9289.65,9214.212,48.80839236017126,-25.985239151679707,-43.68024444993156,9584.522030819626,8900.712969180375,0.45112569295170407,413452,red,9234.03
2020-07-12,9298.722,9235.833,50.87539232866679,-19.532217159903666,-38.85063899192598,9500.76603407689,8946.174965923108,1.7967839536906922,484875,green,9302.75
2020-07-13,9260.034,9254.269,49.0106248878403,-19.05053648646208,-34.890618490833205,9412.389034465823,8996.324965534177,0.11503466204506932,642552,red,9242.62
2020-07-14,9264.718,9266.308,49.449655045526384,-17.40066659716831,-31.392628112100226,9407.491808085493,8997.158191914508,1.8633055046255171,613139,green,9255.85
2020-07-15,9246.57,9279.127,47.51001732339285,-20.55645894490408,-29.225394278661,9403.755133559258,8995.705866440741,1.5382645232086531,554780,red,9197.6
2020-07-16,9226.508,9258.079000000002,45.40657892145409,-27.89052464247652,-28.958420351424106,9403.751501133487,8992.860498866514,-0.01904665993830395,681807,red,9133.72
2020-07-17,9196.822,9247.772,46.233273710692394,-31.675441930972738,-29.501824667333835,9393.70442781521,9017.139572184791,0.936224076318083,470991,green,9154.32
2020-07-18,9182.354000000001,9221.194,46.90410938536007,-33.00669687858681,-30.202799109584433,9392.730027188823,9023.506972811178,-1.8612615312172263,430377,green,9170.28
2020-07-19,9172.982,9218.85,48.57986519744887,-30.585580989923983,-30.279355485652342,9393.413453483121,9024.46654651688,-0.5228255480216307,440449,green,9208.99
2020-07-20,9165.617999999999,9206.094000000001,46.606990388113104,-32.18595365846704,-30.660675120215284,9393.077290562393,9027.025709437607,-2.917319304879355,557096,red,9160.78
2020-07-21,9216.874,9221.691,55.79838513705094,-14.78765926876622,-27.486071949925474,9417.021199379362,9018.88180062064,1.7067012693299566,782959,green,9390.0
2020-07-22,9289.642,9243.232,59.94971550364214,9.235593136483658,-20.14173893264365,9468.305355022158,9010.759644977845,2.4742849637287145,663029,green,9518.16
2020-07-23,9376.24,9279.297,62.47049453146577,34.74138242109257,-9.165114661896407,9529.94779651349,9003.618203486509,3.9986874636534617,735371,green,9603.27
2020-07-24,9442.002,9307.492,59.37466676899858,49.1059594113558,2.489100152754034,9567.751975531572,9006.048024468428,2.526672220579928,677725,red,9537.8
2020-07-25,9549.929999999998,9357.774,64.12969611654722,72.77318116257447,16.545916354718123,9634.101373623036,9002.799626376966,4.953140992489134,675222,green,9700.42
2020-07-26,9658.238,9437.556,69.57939352417739,108.92347534187502,35.021428152149504,9761.615676548647,8934.019323451355,7.3001399115154255,945611,green,9931.54
2020-07-27,9960.598,9625.119999999999,82.88664008407952,223.62831009384354,72.74280454048832,10275.549175048205,8597.342824951795,19.922153605288322,1901088,green,11029.96
2020-07-28,10221.198,9798.719000000001,78.71115020472433,301.0812910522909,118.41050184284884,10565.681583689393,8454.231416310608,19.40666015599341,1475636,red,10906.27
2020-07-29,10533.744,9987.873,80.38261592163667,373.8292243838132,169.49424635104174,10856.45291580771,8350.270084192292,21.26001712852512,1127302,green,11100.53
2020-07-30,10813.582,10181.756,80.35044061722536,426.49191603234067,220.89378028730155,11095.829173579621,8292.020826420377,21.038943194755227,879960,red,11099.61
2020-07-31,11094.366,10376.302,82.30579030109027,481.70579791044656,273.05618381193057,11353.924787893353,8244.068212106646,23.091240190292307,971584,green,11335.46
2020-08-01,11248.608,10604.603,85.39611662618756,556.6256677817801,329.7700806059005,11686.832297315783,8161.002702684216,28.822764000445368,1174252,green,11801.17
2020-08-02,11281.624,10751.411000000002,65.95553342751026,550.7609998145126,373.9682644476229,11816.718221965104,8213.989778034895,17.905750798722046,1459900,red,11071.35
2020-08-03,11305.48,10919.612000000001,67.57271979204226,551.7326588166325,409.5211433214248,11952.33291608107,8274.77108391893,17.87793018818763,919185,green,11219.81
2020-08-04,11323.952,11068.767000000002,66.93064882841409,543.9855237463071,436.4140194064013,12058.844558026101,8367.6964419739,16.543323263846574,863692,red,11191.97
2020-08-05,11405.842,11250.104,72.51636927045382,575.8257395886867,464.29636344285836,12234.348057750289,8453.311942249711,23.140661368449756,964637,green,11744.91
2020-08-06,11398.1,11323.354000000001,72.67413448218818,595.6096609513661,490.55902294455996,12378.324705817122,8570.149294182876,21.257223914016084,919918,green,11762.46
2020-08-07,11502.675999999998,11392.15,68.60851996752423,590.9022527773814,510.62766891112426,12460.269813870613,8730.599186129386,16.74151239384827,940045,red,11594.23
2020-08-08,11610.996,11458.238000000001,70.38177390692167,593.8164799598435,527.2654311208681,12539.622694545496,8906.4883054545,6.631483704383341,779318,green,11761.41
2020-08-09,11708.937999999998,11516.445,68.39741175281904,582.9723390918589,538.4068127150663,12561.414210456964,9136.786789543034,7.109763466336336,853386,red,11681.68
2020-08-10,11738.539999999999,11572.190999999999,70.75039989158142,584.683712040398,547.6621925801327,12605.653602366203,9342.839397633796,7.1383078105279605,1340835,green,11892.92
